Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Barbados,BRB,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"7,1674896858","8,5354924776","-5,4993557712","4,5796847872","11,0316614004","3,6545042151","10,292071716","6,6245500859","7,2104994397","9,1451231957","3,5041033955","0,8128941864","0,8498270702","-5,1193436448","-2,3919094267","3,8269784351","3,1008783143","4,3145516698","7,3264644453","3,8622614088","-2,3269208297","-5,2573153677","0,163121005","3,288701952","0,8505028456","4,9174467979","2,4783229592","3,4621820369","3,6012011176","-3,3483070008","-4,0977366435","-5,9860854774","0,4906830014","1,7313083362","1,7841482738","3,7826041524","4,5686020844","3,5640051475","0,1341152537","4,2549945128","-2,6303585642","0,379644847","1,7767084302","1,0316427008","3,5804916332","5,6987054698","1,6959789247","0,1938459984","-5,418311892","-2,5451807834","-1,0515442383","-0,5058940593","-1,5516470667","-0,284468003","2,2066157705","2,3443699936","0,321058802","-0,9241437405","0,2036252347","-12,6995106245","-1,3613625506","13,3055844385","4,3830619873"
Brunei Darussalam,BRN,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,"-3,0005516469","16,2165534292","7,3425989845","3,3721183309","18,6723812999","-9,9512939195","-22,3785607964","0,5726101126","-2,8367500627","-2,7548272348","-4,7890409828","-5,9733153647","-1,379702463","-2,2009720314","-4,2280064552","-2,0394237739","0,1141707885","1,9052636725","-2,2661649154","0,5937469938","1,9769219593","0,4931357798","-3,6791560133","-2,7131904526","0,8801669899","0,730069451","0,6870369713","1,8646857286","0,9908827458","-1,2846012307","-1,3250510999","2,6920521206","-1,4161676469","-3,4237457086","-3,2099630911","1,1114798258","2,3363151965","-0,3597549444","-3,3308448347","-3,6675189324","-1,5223842319","-3,521143982","0,3202054388","-0,8688600569","2,9742261523","0,291718917","-2,3968215629","-2,4234077025","0,6178157381"
Bhután,BTN,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,"-0,6285863622","-2,0989796206","-1,8162844736","1,7515323048","-6,4438647783","5,4087968613","4,3842896316","3,6338427223","1,4050814141","1,6722836437","11,5276858476","0,2678150938","7,0815175235","1,4139437614","0,9447858907","8,128880274","25,3197207981","1,7919892122","4,3653637574","7,5697856132","-2,0337405982","8,771177902","6,9024244391","4,8665373537","5,8002759983","3,6093967786","3,5681676183","3,9601618721","5,3652674254","0,5006930289","4,4768245437","7,6224184689","5,140586087","2,6716288391","4,7858042576","4,0815968137","14,6817797746","3,2984103225","6,4420165286","10,6883556419","7,1210678747","3,9567255726","0,5783966387","4,6456940696","5,5767150682","7,4626623574","2,6369288037","2,6903944524","5,0161320159","-10,8049660018","3,7525213786","4,545704545",
Botswana,BWA,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"4,0035015148","4,2755422932","3,4877438645","4,3180252605","4,2014725117","5,6262471464","5,2165939574","9,8209036912","14,3224773091","16,0312210728","23,3437931072","21,8321972708","15,6472560588","3,3980929085","3,0292266151","5,0900610195","6,3842876213","8,6220437539","6,6125781062","6,6083973715","4,1630000291","7,7510949895","9,1244150317","4,7480678126","3,406051458","4,4524772069","8,1140893727","15,575454176","9,550464735","3,6047556044","4,4145553559","0,0113750156","-0,9810118104","0,7826601203","4,2507039534","3,2522300175","5,8384185632","-1,7612208483","7,3424267831","-0,1044578909","-1,7377322297","4,1078298158","2,8085206399","0,9257056883","2,6938782371","6,3470049067","3,7340678096","1,1769188324","-15,8905576875","7,8758711323","4,7171658631","-2,0701741261","9,0056638893","3,679522612","-6,7003023417","5,0513731527","1,9719443892","2,0813461243","1,0416716396","-10,4026309073","10,1036935024","3,806743239","1,0008123947"
República Centroafricana,CAF,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"3,0736281949","-5,4896637927","-2,5915614052","0,0811956534","-1,0983177502","-1,4696139103","2,3992585176","-0,8750520196","4,6407770684","0,0639768947","-0,9711282745","-1,9691238864","-0,0733885819","4,278075387","-1,5566654946","3,8670954167","2,7558277656","0,1864731251","-3,4596116257","-5,4652637292","-2,5824191022","6,5535644457","-9,1377086219","8,2478360645","2,7248661862","2,3529867015","-6,1006494924","0,1162855591","-0,5261638932","-5,112200333","-3,6008033718","-9,3540662882","-2,8288875572","1,6521696545","4,2928544795","-6,4792849902","2,4104592412","1,855412677","0,7573922085","-5,1822002636","2,1388552734","1,352775362","-7,6573459144","3,7205910469","-1,3381825936","2,6846673437","2,6658650607","-0,0399370798","6,2723939666","2,485984851","2,6102348027","4,1451583943","-36,7776971639","0,1581115588","3,8911588284","2,9380992394","2,5909235014","1,7922203053","0,8330098109","-1,6247755794","-1,12909381","-1,6954049557","-1,9960315377"
Canadá,CAN,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"1,121346226","5,44826521","3,3540683748","4,6636159936","4,409995628","4,7893643738","1,227491505","3,3276557333","3,6480179339","1,4900910735","0,9969318587","4,3018308964","5,4317037613","1,9249038952","0,0741861992","4,505104264","2,3302652543","2,7084521571","2,7036956731","0,8679870416","2,1473805444","-4,3112844109","1,5534327216","4,9035542001","3,7849742319","1,1113810352","2,7091739813","3,0657612926","0,517573801","-1,2964413233","-3,300300011","-0,2967095024","1,5357457226","3,355814381","1,6252813361","0,6315308645","3,2489748821","3,034237679","4,2898365989","4,1639485003","0,7745194324","1,8879648459","0,8950185927","2,1358155936","2,2375765824","1,6029015267","1,0641448518","-0,0933427837","-4,0200881211","1,9514474759","2,1360771397","0,6588419904","1,253590129","1,8484095174","-0,1123691729","-0,0982963525","1,8094644628","1,280926579","0,4296575811","-6,0624064296","4,7053820519","1,955670659","-1,8545095901"
Europa Central y del Báltico,CEB,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-10,6445689954","-4,6892979043","0,2626626285","3,7044705698","5,643195596","4,7739399238","2,5045686056","2,8527467436","2,0726691879","4,5445949957","3,8349218723","4,2931335396","4,4147037932","6,1310559747","5,3060313538","6,8662856925","6,8306364331","4,3086534307","-3,3211053576","1,804460449","3,7600508093","1,0573304302","0,8828003013","3,4327103328","4,2663884475","3,0161837062","5,3613160491","5,1527620657","4,0504990109","-3,2110280734","7,2383327699","5,6059168604","0,4631856395"
Suiza,CHE,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"5,9906406866","2,1668909635","2,6610284148","3,5294619067","0,9321906165","1,3961564519","1,7868887984","2,2917659581","4,4507622721","5,6117011323","3,5306936545","2,4166176826","2,2919679785","0,9100206986","-7,2426131425","-0,8384898754","2,7815026434","0,400068397","2,285906184","4,1874531997","1,0470280647","-1,8843769575","0,2084751931","2,6392044333","3,2169450532","1,3299457512","0,9494037204","2,5213469205","3,490643162","2,6154661986","-2,1464899206","-1,1397190697","-1,0314223651","0,4656864038","-0,1883507439","0,0285406388","2,015283161","2,7242846565","1,1790059357","3,376157295","0,9349496531","-0,8262804282","-0,7713331691","1,9981320556","2,0935866074","3,4225506598","2,9918220231","1,5099507938","-3,5105588602","2,173638164","0,6873398696","0,1105966043","0,6283606754","1,1086935944","0,4941298224","0,9601316732","0,4213261631","2,1055247201","0,4230897682","-2,8541583223","4,5881921179","1,7360013003","-0,1271398681"
Islas del Canal,CHI,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,6468680291","0,8191367757","1,0610695359","-9,378572414","14,4055151447","6,9406515507",
Chile,CHL,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"3,0714442814","1,9110608694","3,7628821011","0,5927806296","-0,9564049626","9,2120950907","1,7870622469","1,7886188056","2,1641496589","0,1265571335","7,62647517","-2,5944070572","-6,5225361377","0,7700674929","-14,2773131537","2,2437195978","8,7835450304","6,0776501737","6,8206297385","6,4284926164","4,9895434518","-12,2939530635","-6,3585478721","2,6361502808","2,502571849","3,793755847","4,799998672","5,6366395732","8,1631678444","1,6743185217","6,0629411757","9,3893692828","4,9434038729","3,4611907191","7,3758382476","5,3510076106","5,9863265285","2,8786691362","-1,4542556161","3,7723569775","2,0099365123","2,0861107091","3,631566467","5,6163400745","4,807518063","5,0159911235","4,1420023208","2,7558009596","-2,1283005713","4,7889426872","5,176036998","5,1257383799","2,3164001177","0,7729278203","1,1057583809","0,5502978514","-0,2132664422","2,139078181","-1,1523372236","-7,4118788297","10,2323992649","1,483212366","0,0867678734"
China,CHN,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"-26,5276436064","-6,3515048643","7,622254461","15,4689954188","14,1978890116","7,6084039283","-8,1614975853","-6,5714516143","13,7793403435","16,0503992929","4,1591762013","1,290105971","5,3272930139","0,2180056674","6,8164405063","-3,0813219849","6,114001676","9,846156848","6,1656637093","6,4901126551","3,7749036646","7,4234102319","9,1811370496","13,6900198409","11,8965617104","7,3414334713","9,8811637959","9,4461713569","2,6208591749","2,406558572","7,7820919916","12,83320958","12,5819966436","11,7663891463","9,7549548892","8,776429811","8,1244975773","6,8160645644","6,7334856583","7,6385976763","7,5516548316","8,4048799749","9,3547766438","9,4615587701","10,7413751266","12,0933046941","13,6358205008","9,0902801014","8,8559476758","10,1028326225","8,9538160417","7,1345237774","7,050734134","6,7507603158","6,4207364773","6,2382154477","6,3018631006","6,2517005557","5,5753168629","1,9955580419","8,3517199539","3,0025760263","5,3092485343"
Côte d'Ivoire,CIV,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"5,9425632112","-2,5694035801","10,1336407468","13,1246567638","-6,8085709794","7,3182978339","0,6032027634","8,237696622","5,2652676353","5,9025252148","4,8290540319","-0,3148846266","1,2429187519","-0,3171458668","3,4347508911","8,3522934112","3,3608751805","6,8060082647","-1,3901697254","-14,2544181229","-0,3147461665","-3,4552944411","-7,3575250724","-6,1330693076","0,9073688443","-0,1998269978","-3,6576661165","-2,3408633269","-0,8217446816","-4,8127150964","-3,6692110993","-3,8891038169","-3,7761258961","-2,737322728","3,3991809478","4,0109100383","5,8986029891","0,8219457359","-1,8466520836","-2,9597108977","-4,6833463157","-5,1420853072","-7,0006613297","0,8011036213","-1,2682650522","0,5686242569","-1,0598156345","2,5738680054","1,4322613679","4,610518087","-7,314005485","5,430923067","8,4998030326","6,8688613257","4,4638899616","4,442361059","4,6684612611","2,1866084962","4,0538507354","-1,795020434","4,4666090837","3,6443316902","3,9069748033"
Camerún,CMR,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"-0,4263335123","1,0310616057","1,3786967609","1,1487055766","-0,3744270498","2,1116605928","-13,0815600367","3,7063035482","2,2475166413","0,4311250748","0,7540741568","-0,0721502254","2,5072323389","7,7174691935","8,1964813717","-7,9903535758","10,8398262817","18,7074702951","3,0753525564","-5,1470189155","12,9829275758","4,9261835465","4,6268842775","4,4465438248","4,8041122938","3,5149131981","-5,1589271124","-10,6136026756","-4,7377408391","-8,9092391826","-6,6442552503","-5,9033559605","-10,5729314038","-0,9941432349","0,0685852662","1,4231958898","1,7842140653","1,9936106235","1,77836308","1,1311267506","1,6196788539","1,7145691116","2,6141320503","4,1507294377","-0,5279542036","1,0249935893","1,4665444946","-0,0290814507","-0,2996220488","0,0065827893","0,4933466786","1,7218416532","2,0826098393","2,5589026863","2,3927974135","1,454232674","0,6482126337","1,1217952144","0,6432232037","-2,4224344182","0,6506160445","0,9262681023","1,3333865515"
"Congo, República Democrática del",COD,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"-13,1079278677","18,0904534098","2,4628644867","-5,0155798595","-1,7386502677","3,7791340875","-3,8286142701","1,3123547676","6,2006555082","-3,0597851337","3,1328040906","-2,4873887094","5,2648665231","0,3993435407","-7,4724265746","-7,7200121914","-1,7376075582","-8,2164248131","-3,0109855931","-0,8887856676","-0,4417796786","-3,1436168546","-1,336258942","2,451555707","-2,5337809612","1,6637345403","-0,4236624745","-2,6180823577","-4,316132925","-9,5842133895","-11,393525422","-13,1558716343","-16,1985912398","-8,3705769566","-3,4265807705","-2,8917581686","-7,0983967437","-3,9248000345","-6,969532095","-9,5706943243","-5,012042163","-0,1517310645","2,5148659953","3,6034024204","2,8795282649","2,0171483515","2,8970142529","2,8807415579","-0,3784621995","3,6861601156","3,3518213099","3,5520187671","4,8459794831","5,7621815544","3,3530843474","-1,0889960239","0,2166430946","2,4138399749","1,1109662739","-1,4926894274","2,8323793247","5,4963283353","5,1079490398"
"Congo, República del",COG,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"5,5767314649","2,4674316064","-6,5702645187","1,0169487709","0,8305881443","-1,4729286695","-0,7751977749","4,538621494","4,4094894696","3,2148940858","4,5230462771","5,3183071993","4,9254119307","4,5941617837","4,7710141294","-1,5367875141","-11,1286552366","3,8623239921","7,2947677268","14,9975155928","15,0237808584","20,940745814","3,6728901948","4,3100366106","-4,0992766607","-9,5926540485","-2,7307653854","-1,154936717","-0,3129147306","-1,8053791988","-0,4117979923","-0,1674126675","-3,7741349915","-8,1503815048","1,2138703321","1,5398827992","-2,6448504085","1,5432231282","-5,1492887197","3,5472058159","-0,0275441881","2,1626617373","-1,9389961161","0,0198579376","3,9468234596","4,0079919074","-9,9895379048","2,8420364816","7,2415819213","5,4562672505","-1,0565788685","6,9369861628","-3,0734432105","4,1271417814","-1,954714357","-10,8407814261","-7,8253098637","-4,6155547627","-1,2294164026","-8,4284025212","-1,2980340618","-0,812657163","-0,3700278877"
Colombia,COL,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"1,8764473715","2,1981917415","0,1680303312","3,0022488346","0,561250867","2,2404656168","1,2679519315","3,1156519728","3,3981608675","3,6015842952","3,4848489839","5,2469075699","4,3486316669","3,4295112047","0,1115890337","2,4979870755","1,8961745026","6,0419052044","3,0073463073","1,7139442872","-0,0514759934","-1,3324779924","-0,7338523637","1,0209712128","0,8666999841","3,5852439572","3,1552102073","1,8878556573","1,255343269","2,1123985009","-0,056151385","2,0019521626","3,3282368896","3,7738671563","3,229305171","0,2102528169","1,6015035409","-1,1595499285","-5,7944953636","1,2710826265","0,0884838526","0,9426932737","2,3904480417","3,8393781661","3,4068956476","5,3397234442","5,4228476188","2,084242363","0,0016622794","3,3237345057","5,7846997656","2,8378890262","4,0982659087","3,5139534791","1,9906164936","1,0022727252","-0,1619538749","0,638439616","1,3149523784","-8,5403953773","9,54105156","6,5495601161","0,2043174478"
Comoras,COM,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,"0,8969732313","3,60397917","2,1477183998","1,3978130388","-0,4389735721","-0,8812734794","-1,1328260613","-0,126728381","-5,8371321989","2,2794201584","-7,7823664623","5,9642752205","0,7099135187","-7,3093756095","1,4080397735","-3,3941091731","1,8168250315","-0,862253011","-0,1053941363","8,7176898384","0,2809841698","0,2555556569","0,1190309688","-0,0136699638","0,8371292829","0,6140752497","-1,2001121632","1,8883579483","1,1481044404","1,6372704236","1,9602994846","0,9858397661","2,2496407572","-0,0678947856","-1,0140689576","1,1029320734","1,7123618329","1,6867215975","-0,1269092122","-2,0748613964","0,1909390044","0,5340466308","0,8568551808"
Cabo Verde,CPV,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,"6,9679292306","1,348759115","7,9813685746","2,3905139331","7,2352893236","1,5575899247","2,9788702589","4,6420103796","4,246834423","-1,0790964613","-0,8153550891","8,2579277323","5,9883075071","16,2432452643","11,5111374751","8,8009369216","8,6292829036","10,0737804653","8,8941877663","12,1340983963","0,5407309823","3,633309626","2,6881169471","8,726368171","5,557902733","6,6727090506","13,8360549023","5,8638255743","-2,5163669751","0,7473494425","2,681808363","-0,1173569827","-0,5002869915","-0,4348143964","-0,1772263934","3,1176287406","3,3373104398","2,5725828732","5,8676538351","-21,5678092154","6,0713798178","16,4047663897","4,1773498986"
Costa Rica,CRI,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"-1,7573665452","1,7334936217","3,2175672328","0,1820009524","4,6752750982","3,6151395012","2,4644507059","5,3685050391","2,5924764273","4,6222635073","3,9884586842","5,4087426737","4,9869967104","2,8789904808","-0,4920142356","2,8063413635","6,0622116557","3,4518053141","2,1228296667","-1,9625141122","-4,9019687298","-9,8097561093","0,0486798733","5,0725761288","-2,0136359091","2,7055206826","2,0153461714","0,7832988887","3,0049371976","0,954542165","-0,2965315133","6,4882841801","4,4732664579","2,0093629362","1,7138596089","-0,9607707135","3,1297474918","4,8559714199","2,0776145945","1,8388735663","1,6009828013","1,6759375167","2,673776027","2,8484579862","2,456798969","5,7998382815","6,7077552665","3,2980113333","-2,2030571673","4,0126388715","3,1165261161","3,6278124737","1,319512789","2,414564007","2,5731786107","3,1515133905","3,1432659859","1,6613083085","1,5352905659","-4,994101583","7,2896501168","4,0092025654","4,4798192374"
Estados pequeos del Caribe,CSS,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"4,8820899424","4,2894086556","-1,5597848324","6,2598654678","8,3616881697","6,4553294529","6,7653498299","4,6222747719","5,4770998571","-0,5884433645","1,3195131395","-2,2607959914","2,147645715","-6,7239873464","-4,0817327715","4,0784369408","4,8159519801","6,3580937829","8,95861755","2,0275447425","-2,4568218067","-1,7436309136","-0,2937076074","5,435580697","3,0398722353","2,7183877248","1,5906720537","3,4578234729","4,2088808455","-1,2229798799","-1,5144270884","-1,3671787603","0,027622598","2,3764441554","1,7644906639","2,9129465878","2,2715987559","2,4752307903","2,8785406449","2,6502469899","0,3448255789","1,2120339079","0,9278987768","1,9586203652","2,4803131586","3,663956873","2,5243275407","-0,2110629307","-3,3164396485","0,2998716997","1,0831139203","1,5996499244","-0,7215501569","0,9411715945","-0,1205031218","-0,3090214589","1,1523567101","1,4963939097","-0,0301911126","-9,6556832209","9,6555899538","21,7567492556","11,9799757819"
